,comment,title,date
875,인터넷 kt인데 내년에 폰과함께 sk로 갈아탈예정 절친 폰매장해서 단가 보고 내가 함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,차x / 다들 집 인터넷 어떻게 쓰시나요?,2023-07-25 18:31
876,근데 요즘 kt 인터넷 먹통 잦음. 우리집도 이번달 들어 3번임,빙밍: 일어나는대로 kt 연락하겠습니다 / 경훈: 나 병걸린건가? 왜케 못믿겠지 인터넷이 고장났다는게.. / 봉준: ㅄㅅㄲ세요?,2023-07-25 14:18
877,"울프 휴대폰이 KT가 아니라, 인터넷이 KT고 통신사는 SKT라고 했음",울슐랭 ) 울프 승부예측 (울프 : 저 100점 갑니다) + 코멘트,2023-07-25 13:16
878,나도 KT인데 요새 인터넷 계속 한 번씩 끊기던데 KT 인터넷이 요즘 맛이 간건가,동수칸 kt인가?,2023-07-25 02:16
879,"KT직원들도 인터넷, 핸드폰 팔아야 하니까.....",블라인드 오열 회사 인지도 시망 대결,2023-07-23 10:41
880,개판 맞음 조만간 사옥 이전해서 그 전까지만 지금 세팅으로 버티면됨 근데 얼마전에 한 라인이 인터넷 너무 느려서 허브 교체한건데 dhcp하려고 알고싶은건데 모르겠음 도대체 여기 어떻게 해놓은건지 kt 기사들도 와서 욕하고 헤매고 갔었대 저번에,네트워크 잘 아는 사람?,2023-07-22 15:03
881,일 잘하네 현대 LG랑 KT는 수해로 집떠내려간 사람들한테 인터넷 해지 위약금 내놓으라고 지랄거리던데 ㅋㅋㅋ,"현대자동차, 오송 의인에게 화물차 지급",2023-07-22 14:59
882,인터넷은 무조건 kt,형들 인터넷 뭐쓰심?,2023-07-22 14:41
883,브로드밴드 핸드폰땜에 묶어서 sk쓰는데 걍 인터넷은 kt가 젤나은듯,형들 인터넷 뭐쓰심?,2023-07-22 14:33
884,192.168.0.1 이거 들어가서 보면되는데 아이피타임 아디랑 비밀번호를 부서 사람들이 아무도 모름. 혹시나 싶어서 admin으로 해봐도 안되고 회사 기본 아디비번으로 해도 안되고 얘기하니까 그게 뭔지도 모르더라; kt에서 세팅을 해주고 간건지 eps실 들어가보면 공유기든 허브든 스위치든 뭐든 거기에 붙어있을거같긴한데 짱남 뭐 다들 모른대 ㅅㅂ 인터넷 전화별로 하나씩 고정...,네트워크 잘 아는 사람?,2023-07-22 11:46
885,ㅇㅇ 계약대로 하는게 맞음 Skt 되는데 kt는 아예 명시까지 해놨네? 그래서 어차피 집없으니까 인터넷 안되는 지역에 전입신고해놓고 해지시키면될듯 위약금면제되니까,폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 15:30
886,암튼 KT 일못하는건 맞는데(고객센터) 분위기 자체가 막 통신사가 겁나 나쁜것처럼 몰아가는데 KT가 요금이 상대적으로 비싼건 진짜 KT가 KT라서 그럼 공급이 안되는곳이 없을정도로 정말 망이 안깔린곳이 없음 ㄷㄷ 그리고 그 KT 아래에 수많은 회사들이 일받아서 일하고 있음 굳이 저기에 망을 깔아야하나?싶은데 깔음 수익성이 없는 곳조차도 깔아줌 왜? KT니까 심지어...,폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 14:46
887,"애초에 집에 설치하는 인터넷과 들고 다니는 폰이 같은 약관 가지고 있지도 않을 거고, 할부금과 해지 위약금은 다른 형태지. sk는 약관상 천재지변으로 인한 경우 면제인데 kt는 약관이 없는 상태라 kt에 그런 약관이 없다는게 문제라는 거임.",폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 14:27
888,"당연하게 위약금을 안내야한다는 분위기로가네(통신 관계자 아님) 수해입은건 너무 안타깝지만 집 떠내려간건 '내사정'이고 인터넷이 안되는건 다시 연결해줘야하는 '회사 사정'이고 집이 떠내려가지 않게 튼튼하게 짓거나, 튼튼한 집을 구입하는건 온전히 내 몫 아닐까? 3년 쓰기로했으면 써야지 다시 공급해라 라고 하면되는거지 KT쓰다가 집이 떠내려가서 KT가 공급 못하는 ...",폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 14:02
889,"3대 인터넷서비스 공급사업자 중 SK브로드밴드만 천재지변 때 위약금을 면제한다는 내용을 약관에 포함했다. KT는 이용약관 제2장13조 ‘천재지변, 정전 등 불가항력 사유 또는 이용고객의 고의나 과실로 서비스 제공이 불가한 경우 할인반환금(위약금) 면제가 불가하다’고 명시해놨다. LG유플러스는 가입 약관상 천재지변 관련 대응 매뉴얼이 없는 것으로 확인됐다.",폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 13:56
890,KT 쓰는데 이번에 알뜰폰으로 바꾸려고함 인터넷도 같이 묶여 있는데 인터넷도 알뜰 쓸수 있는거 있냐,폭우에 집이 떠내려가서 인터넷을 해지하면 듣는 말은?,2023-07-20 13:51
891,아 막 자세하게 설명하고 싶은데 상황이 개 애매한게 지금은 kt에서 딱 할인율만 보면 40퍼 되는거 같고... 이번에 가족 통신사+ 인터넷+ 티비 전부 skt로 옮기려고 하는거라.... 뭐가 더싼지 비교를 못하겠네...,휴대폰 요금? 관련 질문입니다,2023-07-20 00:35
892,문의를 100번 하면 해준다는... 개소리고 ㅋㅋㅋ 과거 100mb 광인터넷 때도 kt는 그랬음 인터넷으론 서비스 지역이 아니라는데 동네 친구들한테 물어보니 된다고 해서 전화 문의 했더니 설치해주러 옴 ㅋㅋㅋ,KT 인터넷 이거 된다는건가요 안된다는건가요..?,2023-07-19 21:19
893,아 인터넷 가입인데도 업체가 지역에 필요한가 아쉽네 ㅡㅡ 나도 14년째임 kt ㅋㅋㅋ 문제는 할인도커서 이게 옴기면 같은조건으로 요금을 만원이사 매월 더내야돼 이것도 잘 계산해보고 가삼,kt해지방어 후기,2023-07-19 18:36
894,나도 이리저리 알아보니까 39상품권준다길래 그럼 지사 혜택도달라하니까 지사혜택있는 지점만 준다더라 참고로 경남은 없다고하고 보통 지사혜택으로 10만원 더주는걸로 앎 이전에 티비 인터넷 4400원 할인받고있었고ㅋㅋ 재약정하면 없다네 그래서 스크로 바꿀려고 3년에 57준다길래 Kt새끼들 아쉬울께 없는 애들임 유선은 kt가 짱이거든,kt해지방어 후기,2023-07-19 18:22
895,"1. KT공유기를 버리지만 않으면 상관없습니다. (KT에게서 임대한 물건이라 KT에서 수거하는 것이 원칙) 2. WOL는 이더넷 연결되지 않으면 사용 불가하지만, 스마트 플러그는 이더넷 연결 없어도 사용할 수 있습니다. 스마트 플러그류 중 외부망 접속 설정이 가능한 제품은 외부에 있는 서버에 접속해서 동작합니다. WOL은 인터넷 스위치나 공유기가 매직 패킷을 뿌리므로 WO...",WOL vs 스마트 플러그,2023-07-19 12:57
896,KT가 일반적으로 지원금이 적긴 해서 잘 모르겠는데 제가 인터넷만 신규하려고 알아보니까 500메가 SK가 69 LG가 55정도 주더라구요,KT 인터넷 티비 지원금 50정도면,2023-07-19 10:17
897,저도 저저번주에 인터넷 + 티비 바꿨는데 디갤에서 퍼스 앱 추천받아서 거기서 견적받음 전 인터넷 + 티비2대 해서 현금79 + 상품권3 받았는데 저랑 비교해보면 좀 적은 것 같기도 하고.. KT라 그런가,KT 인터넷 티비 지원금 50정도면,2023-07-19 10:12
898,"거지같은 통신사들이래도 인터넷은 kt가, 맞아",유플 인터넷 쓰지 마라...,2023-07-19 01:29
899,ㄹㅇ 살면서 KT 만족하면서 쓴적 진짜 거의 없는데 걍 내집 인터넷티비랑 묶여있어서귀찮아서 쓰는건데 이거 이벤트하고나서 진심 KT사용해서 다행이라 생각듬ㅋㅋㅋ,KT 좋아~~,2023-07-19 00:06
900,저도 속도가 안나와서 이렇게 하니 정상속도 나옴 KT 고객센터 -&gt; 인터넷 신호 재전송 요청 -&gt; AS기사(공유기 교체),인터넷 KT 500Mbps 속도가;;,2023-07-18 17:15
901,인터넷 kt 쓰는데 지금까지 끊긴적 한번도 없긴함,서프샤크로 일본으로 보는중인데,2023-07-18 12:55
902,아 ㅠ KT 인터넷이 괜찮은거 같음,나는 스쿼드에 “익스” 아예 없으면 답답함,2023-07-17 15:11
903,가능할거에요 아마도 저 SK쓰면서 KT 선불 인터넷 추가해서 썼고 지금은 그냥 약정으로 바꿔서 쓰는중,kt선불인터넷 질문입니다!!,2023-07-17 02:39
904,전에 있던 곳은 원룸 건물 인터넷회선은 있는데 관리비 포함되있어서 협의해서 관리비에서 인터넷비용 빼고 제가 따로 제돈주고 개통해서 썼었는데 지금사는곳은 구축에 오래되었구 kt광랜이 모든방에 깔려있는데 인터넷비용을 안받고 관리비도 아예 없다보니까 기존쓰던건 본가로 돌려버리고 전 그냥 원룸꺼 쓰고있음.. 이건 그냥 건물마다 다다름. 보통 10년안된 원룸이라면 인...,dtv유선 방송이 뜨면 인터넷이 연결된거임?,2023-07-16 05:51
905,LG 인터넷도 쓰지마 인터넷은 KT가 짱이야,아 비때문에 인터넷 개버러지됐네,2023-07-15 18:49
906,해외 홍보효과 빨아제끼는 애들이 젤이해안됨 까놓고 기아랑 농심정도 말고는 해외홍보해봐야 이득볼 스폰 하나도 없음ㅋㅋ 중국인이 kt인터넷 가입해줄거임? 국민은행 통장 만들어줄거임?ㅋㅋㅋ 그럼 정작 홍보가 젤필요한 삼성갤럭시는 왜 이스포츠시장에서 나감ㅋㅋ 내가 기업오너면 페이커 5억주고 광고찍을바엔 임영웅 15억주고 광고찍을듯,위기의 e스포츠(LOL) 근황 ㄷㄷㄷ,2023-07-15 11:48
907,정작 사용하는 인터넷은 KT임 수리기사가 뭐 잘못 만지고간거같음,ㅈ댐 건물 인터넷 안됨,2023-07-14 22:02
908,KT에서 매번 손보고 가는데도 이러네 다시 인터넷 또 됨 ㅂㅋㅋㅋㅋ,아 시발 인터넷 고장나서 접수했는데ㅋㅋㅋ,2023-07-14 12:38
909,3.7이면 kt공홈 기가인터넷 가격인데요..?,모 통신사 본사에 가입 관련 문의했는데 고객응대 이거 맞음?,2023-07-13 17:52
910,Kt인터넷 만족하면서 쓰는데 폭우내릴때는 한번씩 좀 끊긴다고 느낄때 있더라,kt 인터넷 괜찮음?,2023-07-12 23:56
911,500mb 인터넷 쓰신다면 조금 느린편인거 같은데 저 자취방에 kt 500mb 연결해서 쓰는데 인터넷 속도 측정하면 보통 490mb 나옴,자취방 인터넷속도 질문,2023-07-12 21:12
912,Kt인터넷 요새 거지같아 홈피가서 인터넷 리셋 주기적으로 하는중,트위치 끊겨서 kt전화하니 인터넷 개빨라짐,2023-07-12 14:12
913,인터넷은 kt가 최고입니다. 회사때문에 skb쓰고있긴 하지만..,형님들 요즘 인터넷 어디가 좋나요??,2023-07-11 21:52
914,광랜으로 하세요 인터넷은 kt가 가장 좋습니다,어쩐지 업로드 속도가 존나 느리더라,2023-07-11 16:38
915,개설할일 있지 플러스박스라고 토스뱅크 같은 파킹통장 개념 있는데 세전 2.5%임 토스보다 0.5%더 주고 토스처럼 매일 이자 쌓이고 돈 와리가리 치기 좋고 뭐 이것때문 아니더라도 나름 카뱅보다 먼저 나온 1금융 인터넷은행이고 kt계열사인데 개설할일이 있냐니ㅋㅋㅋ,실시간 장사의신 주작논란 해명...jpg,2023-07-11 16:33
916,건물이 오래됬고 인터넷선 들어가는 라인?거기가 설치기사 말로는 KT랑 LG가 다써서 답이없다고함... 예전에 입주민 동의 얻어서 고치려했는데 다sk쓰는게 아니라서 동의실패했다함.,인터넷속도 100mb랑 500mb랑 차이큼?,2023-07-11 14:31
917,인터넷 kt신청 하시고 휴대폰 나중에 알뜰 쓰시면 될 듯,오피스텔 개별 인터넷 달려고 하는데 휴대폰 통신사랑 꼭 맞춰야하나용?,2023-07-11 11:18
918,이거하면 100mb kt 인터넷 모뎀 대신 이거 끼면 속도 올라가나요?,[티몬,2023-07-10 19:24
919,"헐 그렇군요.. 제가 kt 인터넷,티비,폰 결합되어있는데 그럼 자급제 사서 요금제 선약걸고 하는게 더 싸려나요? 자급제 폰은 그냥 kt홈페이지에서 사면되나요? 아니면 어디서사야하나요? ㅜㅜ",폰구매 초보입니다. s23 u 256gb보고왔는데요,2023-07-10 14:39
920,전 부산인데 pc 스펙도 좋은데 인터넷은 똑같이 kt500이구요 어제 플스로 3시간 정도밖에 안해봐서 그럴수도 있는데 pc가 더 렉심하더라구여,끝물에 pc에서 플스5  넘어옴,2023-07-10 13:27
921,역시 인터넷은 KT!,잉) 국내 최고의 통신사 KT,2023-07-09 16:32
922,인터넷도 kt가 제일 나은데,KT는 롤이 쉽다,2023-07-09 16:19
923,인터넷도 kt가 짱인데,KT는 롤이 쉽다,2023-07-09 16:10
924,우리나라는 kt 인터넷 터질 예정이라 불가능,라스베거스의 획기적인 개념의 렌트카 서비스,2023-07-08 10:45
925,요새 아프리카 가끔 로딩걸림 kt인터넷 ㅅㅂ,아니 시발 진짜 통신사새끼들 잠수함패치하나?,2023-07-07 22:23
926,저번에 비 엄청 오고 나서 전국적으로 이상한가봐.. KT AS 접수하려고 하니까 전국적으로 인터넷 끊김 현상 있어서 대기시간 오래걸릴 수 있다고 안내멘트 나오더라,아니 시발 진짜 통신사새끼들 잠수함패치하나?,2023-07-07 22:22
927,변호사님 개인적인 상의좀 해도 될련지요..? KT에서 인터넷 사용하고 있는데 그중에 부가서비스를 이용해서 쓰고 있는게 있음. 근데 이사+해외 출국 때문에 인터넷을 몇달간 사용할일이 없어서 통신사로 전화해서 인터넷을 일시정지 요청을 했음. 근데 몇달뒤에 위에 말한 부가서비스가 나도 모르게 해지가 되어있는 거임. 통신사로 전화해서 알아보니까 인터넷을 일시정지하면 ...,변호사로 살면 생기는 장단점,2023-07-07 17:00
928,3년 약정 끝날때마다 통신사 이동해주는게 지원금 제일 많이 빨아먹기 좋죠. 지역마다 차이는 있겠지만 인터넷은 KT가 압도적입니다.,집 인터넷 통신사 어디가 젤 괜찮나요?,2023-07-07 15:57
929,원래는 거기 두고 당연히 썻는데 느려서 공유기도 오래된거라 새거로 바꿈 그리고 거실에 설치함 그래도 속도가 나아지긴 했지만 500메가 인터넷 쓰는거에 비해 무선이 너무 느림 혹시나해서 작은방 컴퓨터에 공유기 옮겨봄 그러니까 속도가 500메가 인터넷 쓰는것처럼 무선도 충분히 빨라짐 그래서 아 이게 방마다 속도가 다를 수 있나? 추측함 생각해보니 3개월전에 나보...,거실 랜선이랑 컴퓨터방 랜선 속도 다를 수 있나요??,2023-07-06 17:23
930,"ㄴㄴ 아니에요 그런데 잇섭 KT인터넷 속도 문제 터졌을때 기사같은거 찾아보니까 “대부분 와이파이는 거실에 설치하고 컴퓨터 인터넷은 작은 방에 설치한다. 그러면 선택을 해야 한다. 1기가를 와이파이에 달 것인지, 컴퓨터에 달 것인지. 이걸 안내하기 애매하니 따로 얘기 안 하고 임의로 설치한다. 고객을 속이는 거다. 잇섭 유튜브 콘텐츠 댓글을 보면 1기가 상품을 ...",거실 랜선이랑 컴퓨터방 랜선 속도 다를 수 있나요??,2023-07-06 17:07
931,"윈도우10 쓰고 있으면서,KT인터넷망 쓰다가 SK인터넷망 쓴다고 윈도우10이 바뀌진 않음.. 이거랑 같은 논리임",알뜰로 쓰면 로고 그대로에요?,2023-07-06 15:19
932,괜히1등이겠나 인터넷은 kt압살인데 모바일은 스크가 더낫다고봄,통신사 갈아타면서 skt 사장님 직접 만난 잇섭 근황 ㄷㄷㄷ.jpg,2023-07-06 15:08
933,"유선은 KT ... SK나 LG는 집 환경(건축 환경)에 따라 무슨 뭐시기가 달라서 (친구랑 롤하는데 핑 개튀어서 인터넷 문제같아서 이것저것 알아보다 찾아냈었는데, 단어가 기억이 안남 ㅅㅂ) 롤하는데도 핑 존나튐 ㅋㅋㅋㅋ 하다가 갑자기 핑이 200-300 넘었다가 한 10분있다가 다시 돌아오고 그럼 ㅋㅋㅋ",통신사 갈아타면서 skt 사장님 직접 만난 잇섭 근황 ㄷㄷㄷ.jpg,2023-07-06 13:47
934,"인터넷 KT임 내가 SK,LG 다 써봤는데 진짜 질이 다름 ㅋㅋ 일단 게임좋아하면 무적건 KT ㄱㄱ",통신사 갈아타면서 skt 사장님 직접 만난 잇섭 근황 ㄷㄷㄷ.jpg,2023-07-06 12:06
